,0
5797,1
5798,1
5799,1
5800,1
5801,1
5802,0
5803,1
5804,1
5805,1
5806,1
5807,1
5808,1
5809,1
5810,1
5811,0
5812,1
5813,1
5814,0
5815,1
5816,1
5817,1
5818,1
5819,1
5820,0
5821,1
5822,1
5823,1
5824,1
5825,1
5826,1
5827,1
5828,1
5829,1
5830,0
5831,1
5832,0
5833,1
5834,0
5835,1
5836,1
5837,0
5838,1
5839,0
5840,1
5841,1
5842,1
5843,1
5844,0
5845,0
5846,0
5847,1
5848,0
5849,1
5850,1
5851,1
5852,1
5853,1
5854,1
5855,0
5856,0
5857,1
5858,1
5859,0
5860,1
5861,1
5862,1
5863,1
5864,1
5865,1
5866,0
5867,0
5868,1
5869,1
5870,0
5871,1
5872,1
5873,1
5874,1
5875,0
5876,0
5877,0
5878,1
5879,1
5880,1
5881,0
5882,1
5883,0
5884,1
5885,1
5886,0
5887,1
5888,0
5889,0
5890,1
5891,1
5892,0
5893,1
5894,0
5895,1
5896,1
5897,1
5898,1
5899,0
5900,0
5901,1
5902,1
5903,1
5904,0
5905,1
5906,1
5907,1
5908,1
5909,0
5910,0
5911,1
5912,1
5913,1
5914,0
5915,1
5916,0
5917,0
5918,1
5919,1
5920,1
5921,0
5922,1
5923,0
5924,1
5925,1
5926,1
5927,0
5928,1
5929,0
5930,1
5931,0
5932,1
5933,1
5934,1
5935,1
5936,1
5937,1
5938,1
5939,1
5940,0
5941,0
5942,1
5943,1
5944,1
5945,0
5946,1
5947,1
5948,1
5949,0
5950,1
5951,0
5952,1
5953,1
5954,0
5955,1
5956,0
5957,1
5958,1
5959,0
5960,1
5961,1
5962,1
5963,1
5964,0
5965,0
5966,0
5967,0
5968,1
5969,1
5970,1
5971,1
5972,1
5973,1
5974,0
5975,0
5976,1
5977,0
5978,0
5979,1
5980,1
5981,0
5982,1
5983,1
5984,1
5985,0
5986,1
5987,1
5988,0
5989,1
5990,0
5991,1
5992,1
5993,1
5994,1
5995,1
5996,0
5997,1
5998,0
5999,1
6000,0
6001,1
6002,1
6003,1
6004,1
6005,1
6006,0
6007,1
6008,1
6009,0
6010,1
6011,1
6012,0
6013,1
6014,0
6015,1
6016,0
6017,1
6018,0
6019,1
6020,1
6021,1
6022,0
6023,0
6024,1
6025,1
6026,0
6027,1
6028,1
6029,0
6030,1
6031,1
6032,0
6033,1
6034,1
6035,1
6036,1
6037,1
6038,0
6039,0
6040,0
6041,0
6042,0
6043,1
6044,1
6045,0
6046,1
6047,1
6048,0
6049,0
6050,1
6051,1
6052,1
6053,0
6054,0
6055,0
6056,1
6057,1
6058,1
6059,1
6060,0
6061,1
6062,0
6063,1
6064,1
6065,0
6066,1
6067,1
6068,1
6069,1
6070,1
6071,0
6072,1
6073,0
6074,0
6075,0
6076,1
6077,1
6078,0
6079,0
6080,1
6081,1
6082,0
6083,1
6084,1
6085,1
6086,0
6087,1
6088,1
6089,1
6090,0
6091,1
6092,1
6093,1
6094,1
6095,0
6096,0
6097,0
6098,0
6099,0
6100,0
6101,1
6102,1
6103,1
6104,0
6105,1
6106,1
6107,0
6108,1
6109,1
6110,0
6111,0
6112,1
6113,1
6114,0
6115,0
6116,0
6117,0
6118,0
6119,1
6120,1
6121,0
6122,0
6123,0
6124,0
6125,1
6126,1
6127,1
6128,1
6129,1
6130,1
6131,1
6132,1
6133,1
6134,1
6135,1
6136,0
6137,0
6138,1
6139,0
6140,0
6141,1
6142,1
6143,0
6144,0
6145,1
6146,1
6147,1
6148,1
6149,1
6150,0
6151,1
6152,1
6153,1
6154,1
6155,1
6156,1
6157,1
6158,0
6159,1
6160,0
6161,0
6162,1
6163,1
6164,1
6165,1
6166,1
6167,1
6168,0
6169,1
6170,0
6171,1
6172,1
6173,1
6174,0
6175,1
6176,1
6177,0
6178,1
6179,0
6180,0
6181,0
6182,0
6183,1
6184,1
6185,1
6186,0
6187,1
6188,0
6189,0
6190,1
6191,0
6192,0
6193,1
6194,1
6195,0
6196,0
6197,1
6198,1
6199,1
6200,1
6201,0
6202,0
6203,1
6204,0
6205,0
6206,0
6207,0
6208,1
6209,1
6210,1
6211,1
6212,1
6213,0
6214,1
6215,1
6216,1
6217,1
6218,1
6219,0
6220,1
6221,1
6222,0
6223,0
6224,1
6225,1
6226,1
6227,1
6228,1
6229,1
6230,1
6231,1
6232,1
6233,1
6234,0
6235,0
6236,1
6237,0
6238,1
6239,1
6240,1
6241,1
6242,1
6243,1
6244,1
6245,1
6246,1
6247,0
6248,1
6249,1
6250,1
6251,1
6252,1
6253,1
6254,1
6255,1
6256,1
6257,0
6258,1
6259,1
6260,1
6261,1
6262,1
6263,1
6264,1
6265,1
6266,1
6267,1
6268,0
6269,1
6270,1
6271,1
6272,1
6273,1
6274,0
6275,1
6276,1
6277,1
6278,0
6279,1
6280,1
6281,0
6282,0
6283,0
6284,1
6285,0
6286,1
6287,1
6288,1
6289,1
6290,1
6291,1
6292,1
6293,1
6294,1
6295,1
6296,1
6297,1
6298,0
6299,1
6300,0
6301,1
6302,1
6303,1
6304,0
6305,1
6306,1
6307,1
6308,1
6309,1
6310,1
6311,1
6312,0
6313,0
6314,1
6315,1
6316,1
6317,1
6318,1
6319,1
6320,0
6321,1
6322,1
6323,1
6324,1
6325,1
6326,0
6327,0
6328,0
6329,0
6330,0
6331,0
6332,1
6333,1
6334,1
6335,0
6336,1
6337,0
6338,1
6339,1
6340,0
6341,1
6342,0
6343,1
6344,1
6345,0
6346,1
6347,0
6348,1
6349,0
6350,1
6351,1
6352,1
6353,1
6354,0
6355,1
6356,1
6357,0
6358,1
6359,1
6360,1
6361,0
6362,1
6363,1
6364,0
6365,1
6366,1
6367,1
6368,0
6369,1
6370,0
6371,1
6372,1
6373,1
6374,1
6375,0
6376,1
6377,1
6378,1
6379,1
6380,1
6381,1
6382,0
6383,0
6384,1
6385,1
6386,1
6387,1
6388,1
6389,1
6390,1
6391,1
6392,0
6393,1
6394,1
6395,1
6396,1
6397,1
6398,0
6399,1
6400,0
6401,1
6402,1
6403,0
6404,1
6405,1
6406,0
6407,0
6408,1
6409,0
6410,0
6411,1
6412,1
6413,0
6414,0
6415,0
6416,1
6417,1
6418,0
6419,1
6420,1
6421,1
6422,1
6423,1
6424,1
6425,1
6426,1
6427,1
6428,0
6429,0
6430,0
6431,1
6432,0
6433,1
6434,1
6435,1
6436,1
6437,1
6438,1
6439,1
6440,1
6441,1
6442,0
6443,1
6444,1
6445,1
6446,1
6447,1
6448,1
6449,0
6450,1
6451,1
6452,0
6453,1
6454,1
6455,1
6456,0
6457,1
6458,0
6459,0
6460,1
6461,0
6462,0
6463,0
6464,1
6465,0
6466,1
6467,1
6468,1
6469,1
6470,1
6471,1
6472,0
6473,1
6474,1
6475,1
6476,1
6477,1
6478,1
6479,1
6480,0
6481,0
6482,1
6483,0
6484,1
6485,1
6486,0
6487,1
6488,0
6489,1
6490,1
6491,1
6492,0
6493,0
6494,0
6495,1
6496,1
6497,1
6498,1
6499,0
6500,1
6501,0
6502,1
6503,1
6504,0
6505,1
6506,1
6507,0
6508,1
6509,1
6510,0
6511,1
6512,0
6513,1
6514,0
6515,1
6516,1
6517,0
6518,1
6519,1
6520,0
6521,0
6522,0
6523,1
6524,1
6525,1
6526,1
6527,0
6528,0
6529,0
6530,1
6531,1
6532,1
6533,1
6534,0
6535,1
6536,0
6537,1
6538,1
6539,1
6540,0
6541,0
6542,1
6543,1
6544,1
6545,1
6546,0
6547,1
6548,0
6549,0
6550,0
6551,1
6552,1
6553,1
6554,1
6555,1
6556,0
6557,1
6558,0
6559,1
6560,0
6561,1
6562,0
6563,1
6564,1
6565,1
6566,1
6567,0
6568,1
6569,1
6570,1
6571,1
6572,0
6573,0
6574,0
6575,1
6576,1
6577,1
6578,1
6579,1
6580,0
6581,0
6582,0
6583,1
6584,1
6585,1
6586,0
6587,1
6588,1
6589,0
6590,1
6591,0
6592,1
6593,1
6594,1
6595,1
6596,0
6597,0
6598,1
6599,1
6600,1
6601,0
6602,1
6603,1
6604,1
6605,1
6606,1
6607,0
6608,1
6609,1
6610,1
6611,1
6612,0
6613,1
6614,0
6615,1
6616,1
6617,1
6618,1
6619,0
6620,1
6621,1
6622,1
6623,1
6624,1
6625,1
6626,1
6627,1
6628,1
6629,0
6630,0
6631,0
6632,1
6633,1
6634,0
6635,1
6636,1
6637,0
6638,1
6639,1
6640,1
6641,1
6642,1
6643,1
6644,0
6645,0
6646,1
6647,1
6648,1
6649,1
6650,1
6651,0
6652,1
6653,1
6654,0
6655,1
6656,1
6657,0
6658,1
6659,1
6660,1
6661,0
6662,1
6663,1
6664,0
6665,1
6666,1
6667,1
6668,0
6669,0
6670,1
6671,1
6672,1
6673,1
6674,1
6675,1
6676,0
6677,0
6678,1
6679,1
6680,1
6681,1
6682,1
6683,1
6684,1
6685,1
6686,1
6687,0
6688,0
6689,0
6690,1
6691,1
6692,1
6693,1
6694,0
6695,1
6696,1
6697,0
6698,1
6699,0
6700,0
6701,1
6702,0
6703,1
6704,0
6705,1
6706,1
6707,1
6708,0
6709,1
6710,1
6711,1
6712,1
6713,0
6714,1
6715,1
6716,1
6717,0
6718,0
6719,0
6720,1
6721,1
6722,0
6723,1
6724,0
6725,0
6726,1
6727,1
6728,1
6729,1
6730,0
6731,1
6732,1
6733,1
6734,0
6735,1
6736,0
6737,0
6738,0
6739,1
6740,1
6741,1
6742,1
6743,1
6744,1
6745,1
6746,0
6747,0
6748,1
6749,0
6750,0
6751,1
6752,1
6753,1
6754,0
6755,0
6756,0
6757,1
6758,1
6759,1
6760,1
6761,1
6762,1
6763,1
6764,1
6765,0
6766,0
6767,1
6768,1
6769,0
6770,0
6771,1
6772,1
6773,0
6774,0
6775,1
6776,1
6777,0
6778,1
6779,1
6780,1
6781,1
6782,1
6783,0
6784,1
6785,1
6786,1
6787,0
6788,1
6789,0
6790,1
6791,1
6792,1
6793,1
6794,0
6795,1
6796,1
6797,1
6798,1
6799,1
6800,0
6801,1
6802,1
6803,0
6804,1
6805,0
6806,0
6807,0
6808,1
6809,0
6810,0
6811,1
6812,1
6813,1
6814,1
6815,1
6816,1
6817,1
6818,1
6819,0
6820,1
6821,1
6822,1
6823,0
6824,0
6825,1
6826,0
6827,1
6828,0
6829,1
6830,1
6831,0
6832,0
6833,1
6834,0
6835,0
6836,1
6837,1
6838,1
6839,1
6840,0
6841,1
6842,1
6843,1
6844,0
6845,0
6846,0
6847,1
6848,1
6849,0
6850,0
6851,0
6852,0
6853,0
6854,1
6855,1
6856,0
6857,0
6858,1
6859,1
6860,1
6861,0
6862,1
6863,1
6864,1
6865,1
6866,1
6867,0
6868,1
6869,1
6870,1
6871,1
6872,0
6873,0
6874,1
6875,1
6876,0
6877,1
6878,1
6879,1
6880,0
6881,1
6882,1
6883,1
6884,0
6885,0
6886,0
6887,1
6888,1
6889,1
6890,0
6891,1
6892,1
6893,1
6894,1
6895,1
6896,1
6897,0
6898,1
6899,0
6900,1
6901,0
6902,0
6903,0
6904,1
6905,0
6906,1
6907,1
6908,1
6909,1
6910,0
6911,0
6912,1
6913,1
6914,0
6915,1
6916,0
6917,1
6918,0
6919,1
6920,1
6921,1
6922,1
6923,1
6924,1
6925,0
6926,1
6927,0
6928,0
6929,1
6930,1
6931,1
6932,1
6933,1
6934,0
6935,1
6936,1
6937,1
6938,1
6939,0
6940,0
6941,1
6942,1
6943,0
6944,1
6945,0
6946,1
6947,1
6948,1
6949,1
6950,0
6951,1
6952,1
6953,1
6954,0
6955,1
6956,1
6957,1
6958,1
6959,0
6960,1
6961,0
6962,1
6963,1
6964,1
6965,0
6966,0
6967,1
6968,1
6969,1
6970,1
6971,1
6972,1
6973,1
6974,0
6975,1
6976,0
6977,1
6978,1
6979,1
6980,1
6981,0
6982,0
6983,0
6984,1
6985,1
6986,0
6987,1
6988,1
6989,0
6990,0
6991,0
6992,1
6993,1
6994,1
6995,1
6996,1
6997,0
6998,1
6999,1
7000,0
7001,1
7002,1
7003,1
7004,0
7005,1
7006,0
7007,1
7008,0
7009,0
7010,1
7011,1
7012,0
7013,1
7014,1
7015,1
7016,1
7017,0
7018,1
7019,1
7020,1
7021,0
7022,1
7023,1
7024,1
7025,1
7026,1
7027,0
7028,1
7029,1
7030,0
7031,1
7032,0
7033,1
7034,0
7035,1
7036,1
7037,0
7038,0
7039,1
7040,1
7041,1
7042,1
7043,1
7044,0
7045,1
7046,0
7047,0
7048,1
7049,1
7050,0
7051,1
7052,1
7053,1
7054,1
7055,0
7056,1
7057,1
7058,0
7059,0
7060,0
7061,1
7062,0
7063,0
7064,0
7065,1
7066,1
7067,1
7068,1
7069,1
7070,1
7071,1
7072,0
7073,0
7074,1
7075,0
7076,0
7077,1
7078,0
7079,1
7080,0
7081,0
7082,1
7083,1
7084,1
7085,0
7086,1
7087,1
7088,1
7089,1
7090,1
7091,1
7092,1
7093,0
7094,1
7095,1
7096,1
7097,0
7098,0
7099,1
7100,0
7101,1
7102,1
7103,1
7104,1
7105,0
7106,1
7107,1
7108,0
7109,0
7110,1
7111,1
7112,1
7113,1
7114,0
7115,1
7116,1
7117,1
7118,0
7119,1
7120,1
7121,0
7122,1
7123,1
7124,0
7125,1
7126,1
7127,0
7128,0
7129,0
7130,0
7131,1
7132,1
7133,1
7134,0
7135,1
7136,0
7137,0
7138,0
7139,0
7140,1
7141,1
7142,1
7143,1
7144,1
7145,0
7146,1
7147,1
7148,1
7149,0
7150,0
7151,0
7152,1
7153,0
7154,1
7155,0
7156,1
7157,1
7158,1
7159,0
7160,1
7161,0
7162,1
7163,1
7164,1
7165,0
7166,0
7167,1
7168,0
7169,0
7170,0
7171,1
7172,1
7173,1
7174,1
7175,0
7176,0
7177,1
7178,1
7179,1
7180,0
7181,1
7182,1
7183,0
7184,1
7185,0
7186,1
7187,1
7188,1
7189,1
7190,1
7191,1
7192,1
7193,1
7194,1
7195,1
7196,1
7197,1
7198,1
7199,1
7200,1
7201,1
7202,1
7203,1
7204,1
7205,0
7206,1
7207,1
7208,1
7209,1
7210,1
7211,1
7212,1
7213,1
7214,0
7215,1
7216,1
7217,1
7218,1
7219,0
7220,1
7221,0
7222,0
7223,1
7224,1
7225,1
7226,1
7227,1
7228,1
7229,0
7230,1
7231,1
7232,0
7233,0
7234,0
7235,1
7236,0
7237,1
7238,1
7239,0
7240,1
7241,0
7242,1
7243,1
7244,0
7245,1
7246,1
7247,0
7248,1
7249,1
7250,1
7251,1
7252,1
7253,0
7254,1
7255,0
7256,1
7257,1
7258,1
7259,0
7260,1
7261,1
7262,0
7263,1
7264,0
7265,0
7266,1
7267,0
7268,0
7269,1
7270,1
7271,1
7272,1
7273,1
7274,1
7275,1
7276,1
7277,1
7278,1
7279,1
7280,1
7281,1
7282,0
7283,1
7284,0
7285,0
7286,1
7287,0
7288,1
7289,0
7290,1
7291,1
7292,1
7293,1
7294,1
7295,1
7296,1
7297,1
7298,1
7299,1
7300,1
7301,0
7302,1
7303,0
7304,0
7305,0
7306,1
7307,1
7308,1
7309,1
7310,1
7311,0
7312,1
7313,0
7314,0
7315,0
7316,0
7317,1
7318,1
7319,0
7320,0
7321,1
7322,1
7323,0
7324,0
7325,1
7326,1
7327,1
7328,1
7329,1
7330,1
7331,1
7332,0
7333,1
7334,1
7335,1
7336,1
7337,0
7338,0
7339,1
7340,0
7341,0
7342,1
7343,1
7344,1
7345,1
7346,1
7347,1
7348,1
7349,1
7350,1
7351,0
7352,1
7353,1
7354,1
7355,1
7356,1
7357,1
7358,1
7359,1
7360,1
7361,1
7362,0
7363,0
7364,1
7365,0
7366,1
7367,1
7368,1
7369,0
7370,0
7371,0
7372,1
7373,1
7374,1
7375,0
7376,1
7377,1
7378,1
7379,0
7380,1
7381,1
7382,1
7383,1
7384,0
7385,1
7386,0
7387,1
7388,0
7389,0
7390,1
7391,1
7392,1
7393,1
7394,0
7395,0
7396,1
7397,0
7398,1
7399,1
7400,1
7401,0
7402,0
7403,1
7404,1
7405,1
7406,1
7407,1
7408,1
7409,0
7410,1
7411,1
7412,1
7413,0
7414,1
7415,0
7416,1
7417,1
7418,1
7419,1
7420,1
7421,1
7422,1
7423,1
7424,0
7425,1
7426,1
7427,1
7428,1
7429,1
7430,1
7431,0
7432,0
7433,1
7434,1
7435,1
7436,1
7437,1
7438,1
7439,0
7440,1
7441,1
7442,0
7443,1
7444,1
7445,1
7446,1
7447,0
7448,1
7449,1
7450,1
7451,0
7452,1
7453,0
7454,0
7455,1
7456,1
7457,1
7458,1
7459,1
7460,1
7461,0
7462,0
7463,0
7464,0
7465,0
7466,1
7467,1
7468,0
7469,0
7470,1
7471,0
7472,0
7473,0
7474,0
7475,1
7476,0
7477,0
7478,1
7479,1
7480,0
7481,0
7482,1
7483,0
7484,1
7485,0
7486,0
7487,1
7488,1
7489,1
7490,1
7491,1
7492,1
7493,1
7494,1
7495,1
7496,1
7497,0
7498,1
7499,0
7500,1
7501,1
7502,1
7503,1
7504,0
7505,1
7506,1
7507,1
7508,1
7509,0
7510,0
7511,0
7512,1
7513,1
7514,1
7515,1
7516,1
7517,1
7518,1
7519,1
7520,0
7521,1
7522,1
7523,1
7524,1
7525,1
7526,1
7527,1
7528,1
7529,0
7530,1
7531,0
7532,0
7533,1
7534,0
7535,1
7536,0
7537,1
7538,0
7539,0
7540,1
7541,1
7542,1
7543,1
7544,0
7545,1
7546,0
7547,1
7548,1
7549,1
7550,1
7551,1
7552,1
7553,1
7554,1
7555,0
7556,0
7557,0
7558,1
7559,0
7560,0
7561,1
7562,1
7563,0
7564,0
7565,1
7566,1
7567,0
7568,1
7569,0
7570,1
7571,0
7572,1
7573,1
7574,0
7575,1
7576,1
7577,1
7578,1
7579,1
7580,1
7581,1
7582,1
7583,1
7584,1
7585,0
7586,1
7587,1
7588,1
7589,1
7590,0
7591,1
7592,1
7593,1
7594,1
7595,1
7596,1
7597,1
7598,1
7599,1
7600,1
7601,0
7602,1
7603,1
7604,0
7605,1
7606,0
7607,0
7608,1
7609,1
7610,1
7611,1
7612,1
7613,1
7614,1
7615,1
7616,0
7617,0
7618,1
7619,1
7620,1
7621,0
7622,1
7623,1
7624,1
7625,1
7626,0
7627,0
7628,0
7629,1
7630,0
7631,1
7632,1
7633,1
7634,0
7635,1
7636,0
7637,1
7638,1
7639,1
7640,1
7641,0
7642,0
7643,1
7644,0
7645,1
7646,0
7647,1
7648,0
7649,0
7650,0
7651,1
7652,1
7653,1
7654,1
7655,0
7656,0
7657,0
7658,1
7659,0
7660,1
7661,1
7662,1
7663,1
7664,1
7665,0
7666,1
7667,1
7668,1
7669,1
7670,1
7671,0
7672,1
7673,1
7674,0
7675,1
7676,1
7677,0
7678,1
7679,1
7680,1
7681,1
7682,0
7683,0
7684,0
7685,0
7686,0
7687,0
7688,1
7689,0
7690,1
7691,0
7692,0
7693,1
7694,1
7695,1
7696,1
7697,0
7698,1
7699,1
7700,1
7701,0
7702,1
7703,1
7704,1
7705,0
7706,1
7707,1
7708,1
7709,1
7710,1
7711,1
7712,1
7713,1
7714,1
7715,0
7716,1
7717,1
7718,1
7719,1
7720,1
7721,1
7722,1
7723,1
7724,0
7725,1
7726,1
7727,0
7728,0
7729,1
7730,1
7731,0
7732,0
7733,0
7734,1
7735,1
7736,1
7737,0
7738,0
7739,0
7740,1
7741,0
7742,0
7743,0
7744,1
7745,1
7746,1
7747,0
7748,0
7749,1
7750,1
7751,1
7752,1
7753,1
7754,1
7755,0
7756,0
7757,0
7758,0
7759,1
7760,1
7761,1
7762,1
7763,0
7764,1
7765,0
7766,0
7767,0
7768,1
7769,0
7770,0
7771,1
7772,1
7773,1
7774,1
7775,0
7776,0
7777,1
7778,1
7779,0
7780,0
7781,0
7782,1
7783,1
7784,1
7785,0
7786,1
7787,1
7788,0
7789,1
7790,1
7791,1
7792,0
7793,0
7794,1
7795,1
7796,1
7797,1
7798,1
7799,0
7800,1
7801,1
7802,0
7803,1
7804,1
7805,1
7806,1
7807,1
7808,1
7809,1
7810,0
7811,0
7812,0
7813,1
7814,0
7815,0
7816,1
7817,0
7818,1
7819,1
7820,0
7821,1
7822,1
7823,1
7824,1
7825,1
7826,1
7827,1
7828,1
7829,0
7830,1
7831,1
7832,1
7833,1
7834,0
7835,0
7836,0
7837,1
7838,1
7839,1
7840,0
7841,1
7842,1
7843,0
7844,1
7845,1
7846,1
7847,1
7848,1
7849,1
7850,0
7851,1
7852,1
7853,0
7854,1
7855,0
7856,1
7857,0
7858,1
7859,1
7860,1
7861,0
7862,0
7863,0
7864,0
7865,0
7866,1
7867,0
7868,1
7869,1
7870,1
7871,1
7872,1
7873,0
7874,0
7875,0
7876,1
7877,0
7878,1
7879,0
7880,1
7881,1
7882,1
7883,1
7884,1
7885,1
7886,1
7887,0
7888,0
7889,1
7890,1
7891,1
7892,0
7893,0
7894,0
7895,1
7896,1
7897,0
7898,0
7899,1
7900,1
7901,1
7902,1
7903,0
7904,1
7905,0
7906,1
7907,0
7908,0
7909,1
7910,1
7911,0
7912,1
7913,1
7914,1
7915,1
7916,0
7917,1
7918,1
7919,1
7920,1
7921,1
7922,0
7923,1
7924,1
7925,1
7926,1
7927,0
7928,1
7929,1
7930,1
7931,1
7932,1
7933,1
7934,1
7935,1
7936,1
7937,1
7938,1
7939,1
7940,1
7941,0
7942,0
7943,1
7944,0
7945,1
7946,0
7947,1
7948,0
7949,1
7950,1
7951,1
7952,1
7953,1
7954,0
7955,1
7956,0
7957,0
7958,1
7959,1
7960,0
7961,1
7962,0
7963,1
7964,1
7965,1
7966,1
7967,0
7968,1
7969,1
7970,0
7971,1
7972,1
7973,1
7974,0
7975,1
7976,1
7977,1
7978,1
7979,1
7980,0
7981,0
7982,1
7983,1
7984,1
7985,1
7986,0
7987,0
7988,1
7989,1
7990,0
7991,0
7992,1
7993,0
7994,0
7995,0
7996,0
7997,1
7998,1
7999,1
8000,1
8001,0
8002,0
8003,1
8004,1
8005,1
8006,1
8007,1
8008,0
8009,1
8010,1
8011,1
8012,1
8013,1
8014,0
8015,0
8016,0
8017,0
8018,1
8019,1
8020,1
8021,0
8022,1
8023,1
8024,1
8025,1
8026,1
8027,0
8028,1
8029,1
8030,0
8031,1
8032,1
8033,1
8034,0
8035,1
8036,1
8037,1
8038,0
8039,1
8040,1
8041,0
8042,0
8043,0
8044,0
8045,1
8046,1
8047,1
8048,1
8049,0
8050,0
8051,1
8052,0
8053,1
8054,0
8055,1
8056,1
8057,0
8058,0
8059,0
8060,1
8061,1
8062,0
8063,0
8064,1
8065,1
8066,1
8067,1
8068,1
8069,0
8070,1
8071,1
8072,1
8073,1
8074,1
8075,1
8076,1
8077,1
8078,1
8079,1
8080,1
8081,0
8082,0
8083,0
8084,0
8085,1
8086,1
8087,0
8088,1
8089,1
8090,1
8091,1
8092,1
8093,1
8094,0
8095,1
8096,1
8097,1
8098,1
8099,0
8100,1
8101,1
8102,0
8103,0
8104,1
8105,1
8106,1
8107,0
8108,0
8109,1
